sourcesourceDB,sourceCollection,sourceFieldLocation,sourceDataType,destinationTable,destinationField,destinationDataType,function,meta
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_APA_CHECK_LANDLORD,toDoProperties_type,string,,JsonTypeName : APA_CHECK_LANDLORD PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_APA_CHECK_LANDLORD,id,string,,
agent-core,agentToDoArchive,toDoProperties.abroadForMoreThanOneMonth,boolean,agent_todo_archive_ABSENT_CHILD,toDoProperties_abroadForMoreThanOneMonth,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.childId,string,agent_todo_archive_ABSENT_CHILD,toDoProperties_childId,string,,UUID:uk.gov.dwp.universe.claim.children.ChildId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.dateOfBirth,string,agent_todo_archive_ABSENT_CHILD,toDoProperties_dateOfBirth,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.fullName,string,agent_todo_archive_ABSENT_CHILD,toDoProperties_fullName,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.gender,string,agent_todo_archive_ABSENT_CHILD,toDoProperties_gender,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.inPrison,boolean,agent_todo_archive_ABSENT_CHILD,toDoProperties_inPrison,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.inTheCareOfLocalAuthority,boolean,agent_todo_archive_ABSENT_CHILD,toDoProperties_inTheCareOfLocalAuthority,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.dateOfBirthAsString,string,agent_todo_archive_ABSENT_CHILD,toDoProperties_dateOfBirthAsString,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_ABSENT_CHILD,toDoProperties_type,string,,JsonTypeName : ABSENT_CHILD PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_ABSENT_CHILD,id,string,,
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_ACCOUNT_LOCKED_PROPERTIES,toDoProperties_type,string,,JsonTypeName : ACCOUNT_LOCKED_PROPERTIES PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_ACCOUNT_LOCKED_PROPERTIES,id,string,,
agent-core,agentToDoArchive,toDoProperties.dateOfBirth,string,agent_todo_archive_ADD_CHILD,toDoProperties_dateOfBirth,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.fullName,string,agent_todo_archive_ADD_CHILD,toDoProperties_fullName,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.gender,string,agent_todo_archive_ADD_CHILD,toDoProperties_gender,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.message,string,agent_todo_archive_ADD_CHILD,toDoProperties_message,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.placementDate,string,agent_todo_archive_ADD_CHILD,toDoProperties_placementDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.primaryCarerId,string,agent_todo_archive_ADD_CHILD,toDoProperties_primaryCarerId,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_ADD_CHILD,toDoProperties_type,string,,JsonTypeName : ADD_CHILD PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_ADD_CHILD,id,string,,
agent-core,agentToDoArchive,toDoProperties.addressSummary.contractId,string,agent_todo_archive_ADDRESS_SUMMARY,toDoProperties_addressSummary_contractId,string,,UUID:uk.gov.dwp.universe.claim.ContractId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.addressSummary.effectiveDate.hasDate,boolean,agent_todo_archive_ADDRESS_SUMMARY,toDoProperties_addressSummary_effectiveDate_hasDate,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.addressSummary.effectiveDate.knownDate,string,agent_todo_archive_ADDRESS_SUMMARY,toDoProperties_addressSummary_effectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.addressSummary.effectiveDate.type,string,agent_todo_archive_ADDRESS_SUMMARY,toDoProperties_addressSummary_effectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.addressSummary.effectiveDate.date,string,agent_todo_archive_ADDRESS_SUMMARY,toDoProperties_addressSummary_effectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.addressSummary.paymentEffectiveDate.hasDate,boolean,agent_todo_archive_ADDRESS_SUMMARY,toDoProperties_addressSummary_paymentEffectiveDate_hasDate,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.addressSummary.paymentEffectiveDate.knownDate,string,agent_todo_archive_ADDRESS_SUMMARY,toDoProperties_addressSummary_paymentEffectiveDate_knownDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.addressSummary.paymentEffectiveDate.type,string,agent_todo_archive_ADDRESS_SUMMARY,toDoProperties_addressSummary_paymentEffectiveDate_type,string,,JsonTypeName : SPECIFIC_EFFECTIVE_DATE PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.addressSummary.paymentEffectiveDate.date,string,agent_todo_archive_ADDRESS_SUMMARY,toDoProperties_addressSummary_paymentEffectiveDate_date,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.addressSummary.postcode,string,agent_todo_archive_ADDRESS_SUMMARY,toDoProperties_addressSummary_postcode,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.addressSummary.processId,string,agent_todo_archive_ADDRESS_SUMMARY,toDoProperties_addressSummary_processId,string,,UUID:uk.gov.dwp.universe.wizard.ProcessId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.addressSummary.confirmationRequired,boolean,agent_todo_archive_ADDRESS_SUMMARY,toDoProperties_addressSummary_confirmationRequired,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.addressSummary.hideDetailsForPartnerDeclaration,boolean,agent_todo_archive_ADDRESS_SUMMARY,toDoProperties_addressSummary_hideDetailsForPartnerDeclaration,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.addressSummary.perClaimant,boolean,agent_todo_archive_ADDRESS_SUMMARY,toDoProperties_addressSummary_perClaimant,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.addressSummary.type,string,agent_todo_archive_ADDRESS_SUMMARY,toDoProperties_addressSummary_type,string,,JsonTypeName : AddressSummary PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_ADDRESS_SUMMARY,toDoProperties_type,string,,JsonTypeName : ADDRESS_SUMMARY PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_ADDRESS_SUMMARY,id,string,,
agent-core,agentToDoArchive,toDoProperties.assessmentPeriodId,string,agent_todo_archive_AGENT_GENERATED_TO_DO_PROPERTIES,toDoProperties_assessmentPeriodId,string,,UUID:uk.gov.dwp.universe.contract.assessment.period.AssessmentPeriodId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_AGENT_GENERATED_TO_DO_PROPERTIES,toDoProperties_type,string,,JsonTypeName : AGENT_GENERATED_TO_DO_PROPERTIES PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_AGENT_GENERATED_TO_DO_PROPERTIES,id,string,,
agent-core,agentToDoArchive,toDoProperties.assessmentPeriodId,string,agent_todo_archive_ASSESSMENT_PERIOD,toDoProperties_assessmentPeriodId,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_ASSESSMENT_PERIOD,toDoProperties_type,string,,JsonTypeName : ASSESSMENT_PERIOD PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_ASSESSMENT_PERIOD,id,string,,
agent-core,agentToDoArchive,toDoProperties.attachmentSummary.fileName,string,agent_todo_archive_BACKDATED_CLAIM,toDoProperties_attachmentSummary_fileName,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.attachmentSummary.fileSize,string,agent_todo_archive_BACKDATED_CLAIM,toDoProperties_attachmentSummary_fileSize,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.attachmentSummary.id,string,agent_todo_archive_BACKDATED_CLAIM,toDoProperties_attachmentSummary_id,string,,UUID:uk.gov.dwp.universe.attachment.AttachmentId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.attachmentSummary.revision,string,agent_todo_archive_BACKDATED_CLAIM,toDoProperties_attachmentSummary_revision,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.attachmentSummary.updatedAt.d_date,string,agent_todo_archive_BACKDATED_CLAIM,toDoProperties_attachmentSummary_updatedAt_d_date,timestamp,,DateTime(ISO-8601/UTC):org.joda.time.DateTime PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.attachmentSummary.updatedBy,string,agent_todo_archive_BACKDATED_CLAIM,toDoProperties_attachmentSummary_updatedBy,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_BACKDATED_CLAIM,toDoProperties_type,string,,JsonTypeName : BACKDATED_CLAIM PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_BACKDATED_CLAIM,id,string,,
agent-core,agentToDoArchive,toDoProperties.currentWorkgroup,string,agent_todo_archive_BOOK_APPOINTMENT_WORK_GROUP_CHANGE,toDoProperties_currentWorkgroup,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.youngestChildAge,string,agent_todo_archive_BOOK_APPOINTMENT_WORK_GROUP_CHANGE,toDoProperties_youngestChildAge,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.youngestChildName,string,agent_todo_archive_BOOK_APPOINTMENT_WORK_GROUP_CHANGE,toDoProperties_youngestChildName,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_BOOK_APPOINTMENT_WORK_GROUP_CHANGE,toDoProperties_type,string,,JsonTypeName : BOOK_APPOINTMENT_WORK_GROUP_CHANGE PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_BOOK_APPOINTMENT_WORK_GROUP_CHANGE,id,string,,
agent-core,agentToDoArchive,toDoProperties.assessmentPeriodId,string,agent_todo_archive_CALCULATE_DEDUCTIONS_PROPERTIES,toDoProperties_assessmentPeriodId,string,,UUID:uk.gov.dwp.universe.contract.assessment.period.AssessmentPeriodId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.hasDmsDebt,boolean,agent_todo_archive_CALCULATE_DEDUCTIONS_PROPERTIES,toDoProperties_hasDmsDebt,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.hasNonDmsDebt,boolean,agent_todo_archive_CALCULATE_DEDUCTIONS_PROPERTIES,toDoProperties_hasNonDmsDebt,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.manualCalculationReason.additionalInformation,string,agent_todo_archive_CALCULATE_DEDUCTIONS_PROPERTIES,toDoProperties_manualCalculationReason_additionalInformation,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.manualCalculationReason.type,string,agent_todo_archive_CALCULATE_DEDUCTIONS_PROPERTIES,toDoProperties_manualCalculationReason_type,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.manualCalculationReason._type,string,agent_todo_archive_CALCULATE_DEDUCTIONS_PROPERTIES,toDoProperties_manualCalculationReason__type,string,,JsonTypeName : WITH_ADDITIONAL_INFORMATION PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_CALCULATE_DEDUCTIONS_PROPERTIES,toDoProperties_type,string,,JsonTypeName : CALCULATE_DEDUCTIONS_PROPERTIES PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_CALCULATE_DEDUCTIONS_PROPERTIES,id,string,,
agent-core,agentToDoArchive,toDoProperties.assessmentPeriodId,string,agent_todo_archive_CHECK_CIS_FOR_CARERS_ALLOWANCE_TO_DO_PROPERTIES,toDoProperties_assessmentPeriodId,string,,UUID:uk.gov.dwp.universe.contract.assessment.period.AssessmentPeriodId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_CHECK_CIS_FOR_CARERS_ALLOWANCE_TO_DO_PROPERTIES,toDoProperties_type,string,,JsonTypeName : CHECK_CIS_FOR_CARERS_ALLOWANCE_TO_DO_PROPERTIES PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_CHECK_CIS_FOR_CARERS_ALLOWANCE_TO_DO_PROPERTIES,id,string,,
agent-core,agentToDoArchive,toDoProperties.addressMismatch,boolean,agent_todo_archive_CHECK_PERSONAL_DETAILS,toDoProperties_addressMismatch,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.dateOfBirthMismatch,boolean,agent_todo_archive_CHECK_PERSONAL_DETAILS,toDoProperties_dateOfBirthMismatch,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.dobStatusMistmatch,boolean,agent_todo_archive_CHECK_PERSONAL_DETAILS,toDoProperties_dobStatusMistmatch,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.firstNameMismatch,boolean,agent_todo_archive_CHECK_PERSONAL_DETAILS,toDoProperties_firstNameMismatch,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.lastNameMismatch,boolean,agent_todo_archive_CHECK_PERSONAL_DETAILS,toDoProperties_lastNameMismatch,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.middleNameMismatch,boolean,agent_todo_archive_CHECK_PERSONAL_DETAILS,toDoProperties_middleNameMismatch,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.phoneNumberMismatch,boolean,agent_todo_archive_CHECK_PERSONAL_DETAILS,toDoProperties_phoneNumberMismatch,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_CHECK_PERSONAL_DETAILS,toDoProperties_type,string,,JsonTypeName : CHECK_PERSONAL_DETAILS PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_CHECK_PERSONAL_DETAILS,id,string,,
agent-core,agentToDoArchive,toDoProperties.dueDate,string,agent_todo_archive_CHECK_PREGNANCY_DETAILS_PROPERTIES,toDoProperties_dueDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_CHECK_PREGNANCY_DETAILS_PROPERTIES,toDoProperties_type,string,,JsonTypeName : CHECK_PREGNANCY_DETAILS_PROPERTIES PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_CHECK_PREGNANCY_DETAILS_PROPERTIES,id,string,,
agent-core,agentToDoArchive,toDoProperties.declarationId,string,agent_todo_archive_CHECK_WORKGROUP_AND_COMMITMENT_ON_HEALTH_AND_DISABILITY_CHANGE,toDoProperties_declarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.healthAndDisabilitySummary.agentToCallTerminallyIllClaimant,boolean,agent_todo_archive_CHECK_WORKGROUP_AND_COMMITMENT_ON_HEALTH_AND_DISABILITY_CHANGE,toDoProperties_healthAndDisabilitySummary_agentToCallTerminallyIllClaimant,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.healthAndDisabilitySummary.claimantId,string,agent_todo_archive_CHECK_WORKGROUP_AND_COMMITMENT_ON_HEALTH_AND_DISABILITY_CHANGE,toDoProperties_healthAndDisabilitySummary_claimantId,string,,UUID:uk.gov.dwp.universe.identification.ids.ClaimantId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.healthAndDisabilitySummary.contractId,string,agent_todo_archive_CHECK_WORKGROUP_AND_COMMITMENT_ON_HEALTH_AND_DISABILITY_CHANGE,toDoProperties_healthAndDisabilitySummary_contractId,string,,UUID:uk.gov.dwp.universe.claim.ContractId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.healthAndDisabilitySummary.copiedFromDeclarationId,string,agent_todo_archive_CHECK_WORKGROUP_AND_COMMITMENT_ON_HEALTH_AND_DISABILITY_CHANGE,toDoProperties_healthAndDisabilitySummary_copiedFromDeclarationId,string,,UUID:uk.gov.dwp.universe.declaration.DeclarationId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.healthAndDisabilitySummary.name,string,agent_todo_archive_CHECK_WORKGROUP_AND_COMMITMENT_ON_HEALTH_AND_DISABILITY_CHANGE,toDoProperties_healthAndDisabilitySummary_name,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.healthAndDisabilitySummary.partnerDeclaration,boolean,agent_todo_archive_CHECK_WORKGROUP_AND_COMMITMENT_ON_HEALTH_AND_DISABILITY_CHANGE,toDoProperties_healthAndDisabilitySummary_partnerDeclaration,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.healthAndDisabilitySummary.processId,string,agent_todo_archive_CHECK_WORKGROUP_AND_COMMITMENT_ON_HEALTH_AND_DISABILITY_CHANGE,toDoProperties_healthAndDisabilitySummary_processId,string,,UUID:uk.gov.dwp.universe.wizard.ProcessId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.healthAndDisabilitySummary.reportingIllness,boolean,agent_todo_archive_CHECK_WORKGROUP_AND_COMMITMENT_ON_HEALTH_AND_DISABILITY_CHANGE,toDoProperties_healthAndDisabilitySummary_reportingIllness,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.healthAndDisabilitySummary.restrictedAbilityToWork,boolean,agent_todo_archive_CHECK_WORKGROUP_AND_COMMITMENT_ON_HEALTH_AND_DISABILITY_CHANGE,toDoProperties_healthAndDisabilitySummary_restrictedAbilityToWork,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.healthAndDisabilitySummary.confirmationRequired,boolean,agent_todo_archive_CHECK_WORKGROUP_AND_COMMITMENT_ON_HEALTH_AND_DISABILITY_CHANGE,toDoProperties_healthAndDisabilitySummary_confirmationRequired,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.healthAndDisabilitySummary.perClaimant,boolean,agent_todo_archive_CHECK_WORKGROUP_AND_COMMITMENT_ON_HEALTH_AND_DISABILITY_CHANGE,toDoProperties_healthAndDisabilitySummary_perClaimant,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.healthAndDisabilitySummary.type,string,agent_todo_archive_CHECK_WORKGROUP_AND_COMMITMENT_ON_HEALTH_AND_DISABILITY_CHANGE,toDoProperties_healthAndDisabilitySummary_type,string,,JsonTypeName : HealthAndDisabilitySummary PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.message,string,agent_todo_archive_CHECK_WORKGROUP_AND_COMMITMENT_ON_HEALTH_AND_DISABILITY_CHANGE,toDoProperties_message,string,, PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.type,string,agent_todo_archive_CHECK_WORKGROUP_AND_COMMITMENT_ON_HEALTH_AND_DISABILITY_CHANGE,toDoProperties_type,string,,JsonTypeName : CHECK_WORKGROUP_AND_COMMITMENT_ON_HEALTH_AND_DISABILITY_CHANGE PII:UNKNOWN
agent-core,agentToDoArchive,_id.toDoId,string,agent_todo_archive_CHECK_WORKGROUP_AND_COMMITMENT_ON_HEALTH_AND_DISABILITY_CHANGE,id,string,,
agent-core,agentToDoArchive,toDoProperties.acceptCommitmentToDoDeadline,string,agent_todo_archive_CONSIDER_CLOSING_CLAIM,toDoProperties_acceptCommitmentToDoDeadline,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.acceptCommitmentToDoId,string,agent_todo_archive_CONSIDER_CLOSING_CLAIM,toDoProperties_acceptCommitmentToDoId,string,,UUID:uk.gov.dwp.universe.todo.ClaimantToDoId PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.annualVerificationEligibilityDate,string,agent_todo_archive_CONSIDER_CLOSING_CLAIM,toDoProperties_annualVerificationEligibilityDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
agent-core,agentToDoArchive,toDoProperties.considerClaimClosureDate,string,agent_todo_archive_CONSIDER_CLOSING_CLAIM,toDoProperties_considerClaimClosureDate,string,,Date(yyyymmdd):org.joda.time.LocalDate PII:UNKNOWN
